id,Name_of_meal,isSnack,Breakfast,Dinner,Lunch,Gluten_Free,Vegan,Dairy_Free,Vegetarian,Keto_Friendly,Paleo,How_many_servings_per_recipe,Carbs,Protein,Calories,Fat,Fiber,Sugar,allergies
61e6c5abe72747a23aec3c14,"Pork tenderloin (8 oz), 2 cups of white rice, 1 cup of cucumber",Yes,,Yes,,Yes,,Yes,,,,1,92,68,750,0,0,0,
61e6c574e72747a23aec3b4c,"1 cup of beans, 2 cups of pasta, 1/2 cup of corn",Yes,,Yes,,,Yes,Yes,Yes,,,1,156,31,751,0,0,0,
61e6c5aee72747a23aec3c1d,"Pork tenderloin (8 oz), Orzo (2 oz), 2 cups of sweet potatoes",Yes,,Yes,,Yes,,Yes,,,,1,96,69,754,0,0,0,
61e6c570e72747a23aec3b3d,"Grilled Chicken (8 oz), 1 cup of beans, 2 cups of peas",Yes,,Yes,,Yes,,Yes,,,,1,106,81,755,0,0,0,
61e6c56ee72747a23aec3b37,"Grilled Chicken (8 oz), 2 cups of pasta, brussels sprouts (~12 sprouts)",Yes,,Yes,,,,Yes,,,,1,104,74,758,0,0,0,
61e6c597e72747a23aec3bcc,"Ground beef (4 oz), 1 cup of beans, 2 cups of corn",Yes,,Yes,,Yes,,Yes,,,,1,86,34,759,0,0,0,
61e6c5a3e72747a23aec3bf7,"steak (6 oz), 1 cup of beans, 1/2 cup of corn",Yes,,Yes,,Yes,,Yes,,,,1,70,57,771,0,0,0,
61e6c5a9e72747a23aec3c0c,"Ground turkey (6 oz), 1 cup of beans, 1/2 cup of corn",Yes,,Yes,,Yes,,Yes,,,,1,70,75,773,0,0,0,
61e6c56fe72747a23aec3b3b,"Grilled Chicken (8 oz), 2 cups of quinoa, 1/2 cup of squash",Yes,,Yes,,Yes,,Yes,,,,1,94,70,774,0,0,0,
61e6c584e72747a23aec3b87,"Salmon (8 oz), 2 cups of brown rice, 1/2 cup of peppers",Yes,,Yes,,Yes,,Yes,,,,1,95,61,781,0,0,0,
61e6c573e72747a23aec3b4b,"1 cup of beans, 2 cups of white rice, Snap 2 cups of peas",Yes,,Yes,,Yes,Yes,Yes,Yes,,,1,164,30,781,0,0,0,
61e6c5ace72747a23aec3c15,"Pork tenderloin (8 oz), 2 cups of pasta, 1 cup of cucumber",Yes,,Yes,,,,Yes,,,,1,90,76,782,0,0,0,
61e6c568e72747a23aec3b1f,"grilled chicken (4 oz), 2 cups of brown rice, 2 cups of sweet potatoes",Yes,,Yes,,Yes,,Yes,,,,1,143,40,782,0,0,0,
61e6c591e72747a23aec3bb6,"tuna (4 oz), 2 cups of white rice, 2 cups of sweet potatoes",Yes,,Yes,,Yes,,Yes,,,,1,142,44,785,0,0,0,
61e6c595e72747a23aec3bc4,"Ground beef (4 oz), 2 cups of white rice, 1 cup of spinach",Yes,,Yes,,Yes,,Yes,,,,1,89,25,791,0,0,0,
61e6c56be72747a23aec3b29,"grilled chicken (4 oz), 2 cups of pasta, 2 cups of sweet potatoes",Yes,,Yes,,,,Yes,,,,1,141,46,792,0,0,0,
61e6c571e72747a23aec3b44,"1 cup of soy milk, 2 cups of pasta, 2 cups of sweet potatoes",Yes,,Yes,,,Yes,,Yes,,,1,152,31,795,0,0,0,
61e6c5ace72747a23aec3c17,"Pork tenderloin (8 oz), 2 cups of pasta, asparagus (~10 stalks)",Yes,,Yes,,,,Yes,,,,1,92,78,798,0,0,0,
61e6c5aee72747a23aec3c1e,"Pork tenderloin (8 oz), 2 cups of quinoa, 1 cup of cucumber",Yes,,Yes,,Yes,,Yes,,,,1,88,76,800,0,0,0,
61e6c56ae72747a23aec3b25,"grilled chicken (4 oz), 2 cups of white rice, 2 cups of peas",Yes,,Yes,,Yes,,Yes,,,,1,139,51,800,0,0,0,
61e6c5abe72747a23aec3c12,"Pork tenderloin (8 oz), 2 cups of white rice, 2 cups of green beans",Yes,,Yes,,Yes,,Yes,,,,1,104,70,802,0,0,0,
61e6c586e72747a23aec3b8e,"Salmon (8 oz), 2 cups of quinoa, 1 cup of cucumber",Yes,,Yes,,Yes,,Yes,,,,1,90,68,806,0,0,0,
61e6c5a7e72747a23aec3c06,"Ground turkey (6 oz), 1 cup of white rice, 2 cups of corn",Yes,,Yes,,Yes,,Yes,,,,1,76,70,810,0,0,0,
61e6c576e72747a23aec3b56,"2 cups of tofu, 2 cups of brown rice, 1 cup of spinach",Yes,,Yes,,Yes,Yes,Yes,Yes,,,1,99,51,813,0,0,0,
61e6c5afe72747a23aec3c20,"Pork tenderloin (8 oz), 2 cups of quinoa, asparagus (~10 stalks)",Yes,,Yes,,Yes,,Yes,,,,1,90,78,816,0,0,0,
61e6c58ce72747a23aec3ba6,"White Fish (8 oz), Orzo (2 oz), 2 cups of sweet potatoes",Yes,,Yes,,Yes,,Yes,,,,1,96,67,818,0,0,0,
61e6c594e72747a23aec3bc1,"Ground beef (4 oz), 2 cups of brown rice, 1 cup of cucumber",Yes,,Yes,,Yes,,Yes,,,,1,92,28,822,0,0,0,
61e6c575e72747a23aec3b53,"2 cups of tofu, 2 cups of brown rice, 1 cup of cucumber",Yes,,Yes,,Yes,Yes,Yes,Yes,,,1,102,52,822,0,0,0,
61e6c58ce72747a23aec3ba4,"White Fish (8 oz), 2 cups of brown rice, 1 cup of spinach",Yes,,Yes,,Yes,,Yes,,,,1,89,67,827,0,0,0,
61e6c57ae72747a23aec3b64,"2 cups of tofu, 2 cups of pasta, 1 cup of cucumber",Yes,,Yes,,,Yes,Yes,Yes,,,1,100,58,832,0,0,0,
61e6c576e72747a23aec3b55,"2 cups of tofu, 2 cups of brown rice, 1/2 cup of carrots",Yes,,Yes,,Yes,Yes,Yes,Yes,,,1,104,51,832,0,0,0,
61e6c595e72747a23aec3bc5,"Ground beef (4 oz), 2 cups of white rice, 1 cup of cauliflower",Yes,,Yes,,Yes,,Yes,,,,1,98,28,834,0,0,0,
61e6c583e72747a23aec3b84,"Salmon (8 oz), 2 cups of brown rice, 1/2 cup of corn",Yes,,Yes,,Yes,,Yes,,,,1,106,63,834,0,0,0,
61e6c5ace72747a23aec3c16,"Pork tenderloin (8 oz), 2 cups of pasta, brussels sprouts (~12 sprouts)",Yes,,Yes,,,,Yes,,,,1,102,80,836,0,0,0,
61e6c595e72747a23aec3bc3,"Ground beef (4 oz), 2 cups of brown rice, asparagus (~10 stalks)",Yes,,Yes,,Yes,,Yes,,,,1,94,30,838,0,0,0,
61e6c5a3e72747a23aec3bf8,"steak (6 oz), 1 cup of beans, 2 cups of corn",Yes,,Yes,,Yes,,Yes,,,,1,86,60,843,0,0,0,
61e6c596e72747a23aec3bc6,"Ground beef (4 oz), 2 cups of white rice, 1 cup of eggplant",Yes,,Yes,,Yes,,Yes,,,,1,96,25,850,0,0,0,
61e6c578e72747a23aec3b5d,"2 cups of tofu, 2 cups of pasta, 1 cup of cabbage",Yes,,Yes,,,Yes,Yes,Yes,,,1,104,58,851,0,0,0,
61e6c58ae72747a23aec3b9d,"white fish (4 oz), 2 cups of brown rice, 2 cups of sweet potatoes",Yes,,Yes,,Yes,,Yes,,,,1,142,42,853,0,0,0,
61e6c5aee72747a23aec3c1f,"Pork tenderloin (8 oz), 2 cups of quinoa, brussels sprouts (~12 sprouts)",Yes,,Yes,,Yes,,Yes,,,,1,100,80,854,0,0,0,
61e6c576e72747a23aec3b57,"2 cups of tofu, 2 cups of brown rice, 1 cup of cauliflower",Yes,,Yes,,Yes,Yes,Yes,Yes,,,1,108,54,856,0,0,0,
61e6c575e72747a23aec3b51,"2 cups of tofu, 1 cup of brown rice, 2 cups of peas",Yes,,Yes,,Yes,Yes,Yes,Yes,,,1,104,62,859,0,0,0,
61e6c586e72747a23aec3b8f,"Salmon (8 oz), 2 cups of quinoa, brussels sprouts (~12 sprouts)",Yes,,Yes,,Yes,,Yes,,,,1,102,72,860,0,0,0,
61e6c5a0e72747a23aec3bea,"Ground beef (8 oz), hummus (2 tbsp), 1 cup of broccoli",Yes,,Yes,,Yes,,Yes,,,,1,17,38,861,0,0,0,
61e6c594e72747a23aec3bbf,"Ground beef (4 oz), 2 cups of brown rice, 1 cup of broccoli",Yes,,Yes,,Yes,,Yes,,,,1,99,30,861,0,0,0,
61e6c5a5e72747a23aec3bfd,"Ground turkey (3 oz), 2 cups of white rice, 2 cups of sweet potatoes",Yes,,Yes,,Yes,,Yes,,,,1,142,42,867,0,0,0,
61e6c5abe72747a23aec3c13,"Pork tenderloin (8 oz), 2 cups of white rice, Snap 2 cups of peas",Yes,,Yes,,Yes,,Yes,,,,1,110,76,868,0,0,0,
61e6c595e72747a23aec3bc2,"Ground beef (4 oz), 2 cups of brown rice, brussels sprouts (~12 sprouts)",Yes,,Yes,,Yes,,Yes,,,,1,104,32,876,0,0,0,
61e6c576e72747a23aec3b54,"2 cups of tofu, 2 cups of brown rice, brussels sprouts (~12 sprouts)",Yes,,Yes,,Yes,Yes,Yes,Yes,,,1,114,56,876,0,0,0,
61e6c597e72747a23aec3bca,"Ground beef (4 oz), 1 cup of beans, 2 cups of peas",Yes,,Yes,,Yes,,Yes,,,,1,104,45,883,0,0,0,
61e6c579e72747a23aec3b5e,"2 cups of tofu, 2 cups of pasta, 1/2 cup of peas",Yes,,Yes,,,Yes,Yes,Yes,,,1,109,60,883,0,0,0,
61e6c596e72747a23aec3bc8,"Ground beef (4 oz), 2 cups of pasta, 2 cups of green beans",Yes,,Yes,,,,Yes,,,,1,102,36,884,0,0,0,
61e6c57ae72747a23aec3b62,"2 cups of tofu, 2 cups of pasta, 2 cups of green beans",Yes,,Yes,,,Yes,Yes,Yes,,,1,112,60,884,0,0,0,
61e6c579e72747a23aec3b60,"2 cups of tofu, 2 cups of pasta, 1/2 cup of corn",Yes,,Yes,,,Yes,Yes,Yes,,,1,112,59,888,0,0,0,
61e6c58ae72747a23aec3b9f,"white fish (4 oz), 2 cups of pasta, 2 cups of peas",Yes,,Yes,,,,Yes,,,,1,136,61,903,0,0,0,
61e6c583e72747a23aec3b85,"Salmon (8 oz), 2 cups of brown rice, 2 cups of corn",Yes,,Yes,,Yes,,Yes,,,,1,122,66,906,0,0,0,
61e6c5a6e72747a23aec3c03,"Ground turkey (6 oz), 2 cups of brown rice, 1 cup of cucumber",Yes,,Yes,,Yes,,Yes,,,,1,92,72,908,0,0,0,
61e6c5a2e72747a23aec3bf2,"steak (6 oz), 2 cups of brown rice, 1/2 cup of peppers",Yes,,Yes,,Yes,,Yes,,,,1,93,53,909,0,0,0,
61e6c5a4e72747a23aec3bfc,"3 eggs, 2 cups of quinoa, 2 cups of sweet potatoes",Yes,,Yes,,Yes,,Yes,Yes,,,1,141,38,909,0,0,0,
61e6c585e72747a23aec3b8d,"Salmon (8 oz), 2 cups of quinoa, Snap 2 cups of peas",Yes,,Yes,,Yes,,Yes,,,,1,108,76,924,0,0,0,
61e6c5a2e72747a23aec3bf5,"steak (6 oz), 2 cups of quinoa, 1/2 cup of peppers",Yes,,Yes,,Yes,,Yes,,,,1,89,59,937,0,0,0,
61e6c594e72747a23aec3bc0,"Ground beef (4 oz), 2 cups of brown rice, Snap 2 cups of peas",Yes,,Yes,,Yes,,Yes,,,,1,110,36,940,0,0,0,
61e6c575e72747a23aec3b52,"2 cups of tofu, 2 cups of brown rice, Snap 2 cups of peas",Yes,,Yes,,Yes,Yes,Yes,Yes,,,1,120,60,940,0,0,0,
61e6c5a0e72747a23aec3beb,"Ground beef (8 oz), 1 cup of soy milk, 1/2 cup of squash",Yes,,Yes,,Yes,,,,,,1,20,45,947,0,0,0,
61e6c597e72747a23aec3bc9,"Ground beef (4 oz), 2 cups of pasta, Snap 2 cups of peas",Yes,,Yes,,,,Yes,,,,1,108,42,950,0,0,0,
61e6c57ae72747a23aec3b63,"2 cups of tofu, 2 cups of pasta, Snap 2 cups of peas",Yes,,Yes,,,Yes,Yes,Yes,,,1,118,66,950,0,0,0,
61e6c5a8e72747a23aec3c09,"Ground turkey (6 oz), 2 cups of quinoa, 1 cup of cabbage",Yes,,Yes,,Yes,,Yes,,,,1,92,78,955,0,0,0,
61e6c5a0e72747a23aec3bec,"Ground beef (8 oz), 1 cup of soy milk, 1/2 cup of sweet potatoes",Yes,,Yes,,Yes,,,,,,1,26,44,956,0,0,0,
61e6c5a1e72747a23aec3bef,"steak (6 oz), 2 cups of brown rice, 1/2 cup of squash",Yes,,Yes,,Yes,,Yes,,,,1,96,54,958,0,0,0,
61e6c59de72747a23aec3be1,"Ground beef (8 oz), Orzo (2 oz), 1 cup of spinach",Yes,,Yes,,Yes,,Yes,,,,1,43,40,959,0,0,0,
61e6c596e72747a23aec3bc7,"Ground beef (4 oz), 2 cups of pasta, 2 cups of corn",Yes,,Yes,,,,Yes,,,,1,118,38,960,0,0,0,
61e6c579e72747a23aec3b61,"2 cups of tofu, 2 cups of pasta, 2 cups of corn",Yes,,Yes,,,Yes,Yes,Yes,,,1,128,62,960,0,0,0,
61e6c598e72747a23aec3bce,"Ground beef (8 oz), 1 tortilla, 1 cup of cauliflower",Yes,,Yes,,Yes,,Yes,,,,1,37,40,961,0,0,0,
61e6c5a7e72747a23aec3c04,"Ground turkey (6 oz), 2 cups of brown rice, brussels sprouts (~12 sprouts)",Yes,,Yes,,Yes,,Yes,,,,1,104,76,962,0,0,0,
61e6c59ae72747a23aec3bd5,"Ground beef (8 oz), 1 cup of white rice, 1 cup of spinach",Yes,,Yes,,Yes,,Yes,,,,1,45,37,963,0,0,0,
61e6c5a1e72747a23aec3bf0,"steak (6 oz), 2 cups of brown rice, 1/2 cup of sweet potatoes",Yes,,Yes,,Yes,,Yes,,,,1,102,53,967,0,0,0,
61e6c5a3e72747a23aec3bf6,"steak (6 oz), 1 cup of beans, 2 cups of peas",Yes,,Yes,,Yes,,Yes,,,,1,104,71,967,0,0,0,
61e6c599e72747a23aec3bd1,"Ground beef (8 oz), 1 cup of white rice, 1 cup of cucumber",Yes,,Yes,,Yes,,Yes,,,,1,48,38,972,0,0,0,
61e6c59ae72747a23aec3bd6,"Ground beef (8 oz), 1 cup of white rice, 1/2 cup of peppers",Yes,,Yes,,Yes,,Yes,,,,1,49,37,975,0,0,0,
61e6c5a7e72747a23aec3c07,"Ground turkey (6 oz), 2 cups of pasta, 1/2 cup of sweet potatoes",Yes,,Yes,,,,Yes,,,,1,100,77,979,0,0,0,
61e6c59ae72747a23aec3bd4,"Ground beef (8 oz), 1 cup of white rice, 1/2 cup of carrots",Yes,,Yes,,Yes,,Yes,,,,1,50,37,982,0,0,0,
61e6c5a8e72747a23aec3c0a,"Ground turkey (6 oz), 2 cups of quinoa, 1/2 cup of peas",Yes,,Yes,,Yes,,Yes,,,,1,97,80,987,0,0,0,
61e6c599e72747a23aec3bd3,"Ground beef (8 oz), 1 cup of white rice, asparagus (~10 stalks)",Yes,,Yes,,Yes,,Yes,,,,1,50,40,988,0,0,0,
61e6c584e72747a23aec3b86,"Salmon (8 oz), 2 cups of brown rice, 2 cups of sweet potatoes",Yes,,Yes,,Yes,,Yes,,,,1,144,64,990,0,0,0,
61e6c59ee72747a23aec3be2,"Ground beef (8 oz), Orzo (2 oz), 1 cup of cauliflower",Yes,,Yes,,Yes,,Yes,,,,1,52,43,1002,0,0,0,
61e6c59ee72747a23aec3be3,"Ground beef (8 oz), Orzo (2 oz), 1 cup of eggplant",Yes,,Yes,,Yes,,Yes,,,,1,50,40,1018,0,0,0,
61e6c59ee72747a23aec3be4,"Ground beef (8 oz), Orzo (2 oz), 1/2 cup of squash",Yes,,Yes,,Yes,,Yes,,,,1,50,41,1020,0,0,0,
61e6c599e72747a23aec3bd2,"Ground beef (8 oz), 1 cup of white rice, brussels sprouts (~12 sprouts)",Yes,,Yes,,Yes,,Yes,,,,1,60,42,1026,0,0,0,
61e6c59ee72747a23aec3be5,"Ground beef (8 oz), Orzo (2 oz), 1/2 cup of sweet potatoes",Yes,,Yes,,Yes,,Yes,,,,1,56,40,1029,0,0,0,
61e6c598e72747a23aec3bcf,"Ground beef (8 oz), 1 cup of brown rice, 1/2 cup of squash",Yes,,Yes,,Yes,,Yes,,,,1,52,39,1035,0,0,0,
61e6c5a2e72747a23aec3bf4,"steak (6 oz), 2 cups of quinoa, Snap 2 cups of peas",Yes,,Yes,,Yes,,Yes,,,,1,106,68,1052,0,0,0,
61e6c578e72747a23aec3b5c,"2 cups of tofu, 2 cups of white rice, 2 cups of peas",Yes,,Yes,,Yes,Yes,Yes,Yes,,,1,148,65,1052,0,0,0,
61e6c579e72747a23aec3b5f,"2 cups of tofu, 2 cups of pasta, 2 cups of peas",Yes,,Yes,,,Yes,Yes,Yes,,,1,146,73,1084,0,0,0,
61e6c598e72747a23aec3bd0,"Ground beef (8 oz), 1 cup of white rice, Snap 2 cups of peas",Yes,,Yes,,Yes,,Yes,,,,1,66,46,1090,0,0,0,
61e6c5a0e72747a23aec3bed,"Ground beef (8 oz), 1 cup of soy milk, 2 cups of sweet potatoes",Yes,,Yes,,Yes,,,,,,1,66,47,1107,0,0,0,
61e6c5a1e72747a23aec3bf1,"steak (6 oz), 2 cups of brown rice, 2 cups of sweet potatoes",Yes,,Yes,,Yes,,Yes,,,,1,142,56,1118,0,0,0,
61e6c5a8e72747a23aec3c08,"Ground turkey (6 oz), 2 cups of pasta, 2 cups of sweet potatoes",Yes,,Yes,,,,Yes,,,,1,140,80,1130,0,0,0,
61e6c59be72747a23aec3bd8,"Ground beef (8 oz), 2 cups of white rice, 1 cup of cucumber",Yes,,Yes,,Yes,,Yes,,,,1,92,42,1176,0,0,0,
61e6c59fe72747a23aec3be8,"Ground beef (8 oz), 2 cups of quinoa, 1/2 cup of peppers",Yes,,Yes,,Yes,,Yes,,,,1,89,49,1229,0,0,0,
61e6c59be72747a23aec3bd9,"Ground beef (8 oz), 2 cups of white rice, brussels sprouts (~12 sprouts)",Yes,,Yes,,Yes,,Yes,,,,1,104,46,1230,0,0,0,
61e6c59be72747a23aec3bda,"Ground beef (8 oz), 2 cups of pasta, 1/2 cup of peas",Yes,,Yes,,,,Yes,,,,1,99,52,1259,0,0,0,
61e6c59fe72747a23aec3be9,"Ground beef (8 oz), 1 cup of beans, 2 cups of peas",Yes,,Yes,,Yes,,Yes,,,,1,104,61,1259,0,0,0,
61e6c59ce72747a23aec3bde,"Ground beef (8 oz), 2 cups of pasta, 1/2 cup of squash",Yes,,Yes,,,,Yes,,,,1,94,50,1260,0,0,0,
61e6c59ce72747a23aec3bdc,"Ground beef (8 oz), 2 cups of pasta, 1/2 cup of corn",Yes,,Yes,,,,Yes,,,,1,102,51,1264,0,0,0,
61e6c59de72747a23aec3bdf,"Ground beef (8 oz), 2 cups of pasta, 1/2 cup of sweet potatoes",Yes,,Yes,,,,Yes,,,,1,100,49,1269,0,0,0,
61e6c59ee72747a23aec3be6,"Ground beef (8 oz), 2 cups of quinoa, 1/2 cup of sweet potatoes",Yes,,Yes,,Yes,,Yes,,,,1,98,49,1287,0,0,0,
61e6c59be72747a23aec3bd7,"Ground beef (8 oz), 2 cups of white rice, Snap 2 cups of peas",Yes,,Yes,,Yes,,Yes,,,,1,110,50,1294,0,0,0,
61e6c59ce72747a23aec3bdd,"Ground beef (8 oz), 2 cups of pasta, 2 cups of corn",Yes,,Yes,,,,Yes,,,,1,118,54,1336,0,0,0,
61e6c59de72747a23aec3be0,"Ground beef (8 oz), 2 cups of pasta, 2 cups of sweet potatoes",Yes,,Yes,,,,Yes,,,,1,140,52,1420,0,0,0,
61e6c59fe72747a23aec3be7,"Ground beef (8 oz), 2 cups of quinoa, 2 cups of sweet potatoes",Yes,,Yes,,Yes,,Yes,,,,1,138,52,1438,0,0,0,
61e6c59ce72747a23aec3bdb,"Ground beef (8 oz), 2 cups of pasta, 2 cups of peas",Yes,,Yes,,,,Yes,,,,1,136,65,1460,0,0,0,
615c89386d695dff13fb66fc,"1 cup of Cheerios with 2% milk, 3 egg whites",Yes,Yes,,,,,,Yes,,,1,30,13,218,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6dd7,"1 apple with peanut butter (2 tsp), 1 nectarine",Yes,Yes,,,,Yes,Yes,Yes,,,1,42,4,219,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6e23,"1 Chewy Granola Bar - S'mores (or a similar bar), 20 cashews",Yes,Yes,,,,,,Yes,,,1,26,4,233,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb6886,"1 Kind Bar - Dark Chocolate Nuts and Sea Salt (or a similar bar), 1 plain rice cake",Yes,Yes,,,Yes,,,Yes,,,1,23,7,235,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6dfe,"1 banana, 1 scoop of vanilla protein powder (Muscle Milk or a similar brand)",Yes,Yes,,,Yes,,,Yes,,,1,29,28,235,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6dfd,"1 banana, 1 scoop of chocolate protein powder (Muscle Milk or a similar brand)",Yes,Yes,,,Yes,,,Yes,,,1,30,28,235,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6df3,"1 banana, 1 1/2 cups of blueberries",Yes,Yes,,,,Yes,Yes,Yes,,,1,60,4,237,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb68d9,"1 Peanut Butter Banana Wrap (1 tortilla, 1 banana and 1 tbsp of peanut butter)",Yes,Yes,,Yes,,,Yes,Yes,,,1,38,10,238,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb67b5,1 cup of plain yogurt and 1 banana,Yes,Yes,,,Yes,,,Yes,,,1,35,24,239,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb68a3,1 Muscle Milk protein bar (or a similar bar),Yes,Yes,,,Yes,,,Yes,,,1,29,20,240,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb68a4,1 Muscle Milk Protein Bar (or a similar bar),Yes,Yes,,,,,,Yes,,,1,29,20,240,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6dad,"1 1/2 cups of plain Greek yogurt, 1/3 cup of dried fruit",Yes,Yes,,,Yes,,,Yes,,,1,42,19,240,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6df0,1 banana with peanut butter (1 tbsp),Yes,Yes,,,,Yes,Yes,Yes,,,1,30,6,241,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6944,"1 RxBar - Apple Cinnamon (or a similar bar), 4 orange slices (1/2 of an orange)",Yes,Yes,,,,,Yes,Yes,,,1,31,13,242,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb690b,"1 pita bread, 1 hard boiled egg",Yes,Yes,,,,,Yes,Yes,,,1,34,11,243,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb679d,"1 cup of plain nonfat Greek yogurt, 1 cup of applesauce (unsweetened)",Yes,Yes,,,Yes,,,Yes,,,1,38,23,243,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb690a,"1 pita bread, 1 cup of plain Greek yogurt",Yes,Yes,,,,,,Yes,,,1,41,17,245,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6def,1 banana with 1 1/2 tbsp of peanut butter,Yes,Yes,,,,Yes,Yes,Yes,,,1,32,7,246,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb67af,"1 cup of plain oatmeal, 1/2 oz of peanut butter, 1/8 cup of raspberries",Yes,Yes,,,Yes,Yes,,Yes,,,1,32,10,246,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb67da,1 cup of soy yogurt,Yes,Yes,,,,Yes,Yes,Yes,,,1,42,9,246,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6c33,KIND Protein Bar - Crunchy Peanut Butter,Yes,Yes,,,Yes,,Yes,Yes,,,1,17,12,250,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb687c,"1 Kashi Bar - Fruit and Grain (or a similar bar), 1/4 cup of regular trail mix",Yes,Yes,,,,,,Yes,,,1,38,8,250,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6bba,"Banana Smoothie (1 banana, 1 1/2 cup of 1% milk)",Yes,Yes,,,Yes,,,Yes,,,1,42,14,250,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6bc1,Blueberry Crisp Clif Bar,Yes,Yes,,,,Yes,Yes,Yes,,,1,44,9,250,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6bee,Chocolate Chip Clif Bar,Yes,Yes,,,,Yes,Yes,Yes,,,1,45,10,250,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6930,"1 plain rice cake, 30 pretzels (regular-size)",Yes,Yes,,,,,Yes,Yes,,,1,33,5,251,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb69ae,"1/2 of a banana, 1 Kind Bar - Dark Chocolate Nuts and Sea Salt (or a similar bar)",Yes,Yes,,,Yes,,Yes,Yes,,,1,30,7,252,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb694a,"1 RxBar - Chocolate Sea Salt (or a similar bar), 1/2 of a banana",Yes,Yes,,,,,Yes,Yes,,,1,36,13,252,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb68ad,"1 Nature Valley Granola Bar - Sweet & Salty Nut (or a similar bar), 1 tbsp of peanut butter (one spoonful)",Yes,Yes,,,,,,Yes,,,1,27,6,254,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb68bb,"1 peach, 1/2 cup of raisins (a handful)",Yes,Yes,,,Yes,Yes,Yes,Yes,,,1,68,3,254,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb6887,"1 Kind Bar - Dark Chocolate Nuts and Sea Salt (or a similar bar), 1/2 cup of applesauce (unsweetened)",Yes,Yes,,,,,Yes,Yes,,,1,31,6,255,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6dcc,"1 1/4 scoops of whey protein, 1 banana",Yes,Yes,,,Yes,,,Yes,,,1,31,31,255,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6df5,"1 banana, 1 Clif Bar - Blueberry Crisp (or a similar bar)",Yes,Yes,,,Yes,,Yes,Yes,,,1,71,10,255,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6b3e,"3/4 of a Peanut Butter Sandwich (1 1/2 slices of whole wheat bread, 1 1/2 tbsp of peanut butter)",Yes,Yes,,,,Yes,Yes,Yes,,,1,27,9,257,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb69c2,"1/2 of an apple, 1 RxBar - Apple Cinnamon (or a similar bar)",Yes,Yes,,,Yes,,Yes,Yes,,,1,37,13,258,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb68ba,"1 peach, 1 Clif Bar - Chocolate Chip (or a similar bar)",Yes,Yes,,,Yes,Yes,Yes,Yes,,,1,54,11,258,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb693a,"1 Quest Bar, 2 plain rice cakes",Yes,Yes,,,Yes,,,Yes,,,1,34,23,260,,,0,"Vegetarian,Pescatarian"
615c89386d695dff13fb689a,"1 Larabar, 1 plum",Yes,Yes,,,Yes,Yes,Yes,Yes,,,1,38,7,260,,,0,"Vegetarian,Vegan,Pescatarian"
615c89386d695dff13fb6707,"1 cup of chocolate milk (2%), 2 plain rice cakes",Yes,Yes,,,Yes,,,Yes,,,1,41,10,260,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6dd2,"1 apple with peanut butter (2 tsp), 1 banana",Yes,Yes,,,,Yes,Yes,Yes,,,1,55,4,264,,,0,"Vegetarian,Vegan,Pescatarian"
