id,Name_of_meal,Ingredients,Instructions,sort,isSnack,Breakfast,Gluten_Free,Vegan,How_many_servings_per_recipe,Carbs,Protein,Calories,Fat,Fiber,Sugar
5e422feecffadda5e4ba85a8,"Large Raspberry-Banana-Spinach Smoothie (1 ½ cups of 1% milk, 2/3 cup of raspberries, 1 cup of spinach, 1 banana)",,,2,False,x,,x,1.0,56,16,300,1.3,0.0,0.0
5e422feecffadda5e4ba85ad,"Orange-Mango Smoothie (3/4 cup of 1% milk, ½ of a mango, 1 orange)",,,2,False,x,,x,1.0,29,7,160,1.8,0.0,0.0
5e422feecffadda5e4ba85b2,"Large Banana-Mango-Honey Smoothie (1 ½ cups of 1% milk, 1 banana, 1 cup of mango, 2 tbsp of honey)",,,2,False,x,,x,1.0,100,16,490,2.9,0.0,0.0
5e422feecffadda5e4ba85cc,"Large Strawberry-Banana-Peanut Butter Smoothie (1 ½ cups of 1% milk, 4 tbsp of peanut butter, 1 cup of strawberries, 2 bananas)",,,2,False,x,,x,1.0,90,32,740,28.0,0.0,0.0
5e422feecffadda5e4ba85d1,"Banana-Yogurt-Rolled Oats Smoothie (3/4 cup of 1% milk, 1 banana, ¼ cup of yogurt, 2 tbsp of rolled oats)",,,2,False,x,,x,1.0,44,13,245,1.9,0.0,0.0
5e422feecffadda5e4ba85d6,"Large Raspberry-Peanut Butter-Honey Smoothie (1 ½ cups of 1% milk, 1 1/3 cups of raspberries, 4 tbsp of peanut butter, 2 tbsp of honey)",,,2,False,x,,x,1.0,88,28,740,30.7,0.0,0.0
5e422feecffadda5e4ba85de,"Large Raspberry-Peanut Butter-Honey Smoothie (1 banana, 2 cups of raspberries, 2 cups of almond milk, 2 tbsp of peanut butter)",,,2,False,x,,x,1.0,76,14,540,20.0,0.0,0.0
5e422feecffadda5e4ba85e3,"Strawberry-Yogurt Smoothie (3/4 cups of 1% milk, ½ cup of strawberries, 2 tbsp of honey, ½ cup of yogurt)","3/4 cup of 1% milk, ½ cup of strawberries, 2 tbsp of honey, ½ cup of yogurt",,1,False,x,,,1.0,57,14,310,2.9,0.0,0.0
5e422feecffadda5e4ba85e8,1 Ham and Provolone Wrap with Honey Mustard and Veggies,Whole size wrap,,1,False,,,,1.0,61,48,720,31.6,0.0,0.0
5e422feecffadda5e4ba85ed,1/2 of a Roast Beef and Veggies Wrap with Mayo,Half-size wrap,,1,False,,,,1.0,25,14,372,16.5,0.0,0.0
5e422feecffadda5e4ba85b7,"Strawberry-Peanut Butter-Yogurt Smoothie (3/4 cups of 1% milk, 2 tbsp of peanut butter, ½ cup of strawberries, ½ cup of yogurt)",,,2,False,x,,x,1.0,29,20,350,15.6,0.0,0.0
5e422feecffadda5e4ba85bc,"Large Spinach-Kale Smoothie (1 ½ cups of 1% milk, 1 cup of spinach, 1 cup of kale)",,,2,False,x,,x,1.0,26,12,200,5.3,0.0,0.0
5e422feecffadda5e4ba85f1,"1/2 of a large Chicken Breast and Provolone Cheese Wrap with Dijon Mustard, Avocado and Veggies",Half-size wrap,,1,False,,,,1.0,28,23,353,15.7,0.0,0.0
5e422feecffadda5e4ba85f6,"1 Turkey, Roast Beef, Ham and Swiss Cheese Wrap with Mayo and Veggies ",Whole size wrap,,1,False,,,,1.0,57,92,1373,61.0,0.0,0.0
5e422feecffadda5e4ba85c1,"Sweet Potato-Dates Smoothie (3/4 cup of 1% milk, 1 cup of sweet potatoes, 4 pitted dates)",,,2,False,x,,x,1.0,139,12,580,0.0,0.0,0.0
5e422feecffadda5e4ba85c6,"Large Peanut Butter-Kale Smoothie (1 ½ cups of 1% milk, 4 tbsp of peanut butter, 2 cups of kale)",,,2,False,x,,x,1.0,42,24,580,25.8,0.0,0.0
5e422feecffadda5e4ba85f2,1 Chicken Breast and Swiss Cheese Wrap with Dijon Mustard and Veggies,Whole size wrap,,1,False,,,,1.0,53,46,638,26.9,0.0,0.0
5e422feecffadda5e4ba85f7,"1/2 of a large Turkey, Roast Beef, Ham and Swiss Cheese Wrap with Mayo and Veggies",Half-size wrap,,1,False,,,,1.0,28,46,687,30.5,0.0,0.0
5e422feecffadda5e4ba85db,"Banana-Pineapple-Spinach-Cottage Cheese Smoothie (1 cup of 2% cottage cheese, 2 cups raw spinach, 1 banana, ½ cup of pineapple)",,,2,False,x,,x,1.0,48,4,363,16.1,0.0,0.0
5e422feecffadda5e4ba85e0,"Banana-Strawberry-Peanut Butter Smoothie (3/4 cup of 1% milk, 1/3 cup of raspberries, ½ of a banana, 1 tbsp of almond butter)",,,2,False,x,,x,1.0,30,11,235,7.9,0.0,0.0
5e422feecffadda5e4ba85e5,1/2 of a Turkey and Cheddar Wrap with Veggies and Mayo,Half-size wrap,,1,False,,,,1.0,25,20,392,17.4,0.0,0.0
5e422feecffadda5e4ba85ea,1 Ham and Mozzarella Wrap with Dijon Mustard and Veggies,Whole size wrap,,1,False,,,,1.0,59,44,676,29.3,0.0,0.0
5e422feecffadda5e4ba85cb,"Strawberry-Peanut Butter Smoothie (3/4 cup of 1% milk, 2 tbsp of peanut butter, ½ cup of strawberries)",,,2,False,x,,x,1.0,21,14,280,12.4,0.0,0.0
5e422feecffadda5e4ba85d0,"Large Banana-Yogurt-Rolled Oats Smoothie (1 ½ cups of 1% milk, 2 bananas, ½ cup of yogurt, 4 tbsp of rolled oats)",,,2,False,x,,x,1.0,88,26,490,3.8,0.0,0.0
5e422feecffadda5e4ba8596,Thai red curry with squash (1 regular-size meal portion),,,2,False,,,x,1.0,30,15,375,16.7,0.0,0.0
5e422feecffadda5e4ba859b,Pesto cavatappi with feta (regular restaurant-size portion),,,2,False,,,x,1.0,93,23,750,31.8,0.0,0.0
5e422feecffadda5e4ba85a0,Three-cheese tortellini alfredo (regular restaurant-size portion),,,2,False,,,x,1.0,78,63,890,36.2,0.0,0.0
5e422feecffadda5e4ba85fc,Turkey and Cheddar Sandwich on Wheat Bread with Mayo and Veggies,"Whole-size sandwich, on wheat bread",,1,False,,,,1.0,67,49,908,40.4,0.0,0.0
5e422feecffadda5e4ba85ef,1/2 of a Roast Beef and Swiss Cheese Wrap with Dijon Mustard and Veggies,Half-size wrap,,1,False,,,,1.0,26,20,355,15.8,0.0,0.0
5e422feecffadda5e4ba85f4,1 Chicken Breast and Swiss Cheese Wrap with Ranch Dressing and Veggies,Whole size wrap,,1,False,,,,1.0,55,47,903,40.1,0.0,0.0
5e422feecffadda5e4ba85d5,"Raspberry-Yogurt-Honey Smoothie (3/4 cup of 1% milk, 2/3 cup of raspberries, ½ cup of yogurt, 1 tbsp of honey)",,,2,False,x,,x,1.0,46,14,260,2.2,0.0,0.0
5e422feecffadda5e4ba85da,"Large Banana-Pineapple-Spinach-Cottage Cheese Smoothie (2 cups of 2% cottage cheese, 4 cups raw spinach, 2 bananas, 1 cup of pineapple)",,,2,False,x,,x,1.0,96,8,726,32.3,0.0,0.0
5e422feecffadda5e4ba85df,"Raspberry-Peanut Butter-Honey Smoothie (½ of a banana, 1 cup of raspberries, 1 cup of almond milk, 1 tbsp of peanut butter)",,,2,False,x,,x,1.0,38,7,270,10.0,0.0,0.0
5e422feecffadda5e4ba85e4,1 Turkey and Cheddar Wrap with Veggies and Mayo,Whole size wrap,,1,False,,,,1.0,51,40,783,34.8,0.0,0.0
5e422feecffadda5e4ba85e9,1/2 of a Ham and Provolone Wrap with Honey Mustard and Veggies,Half-size wrap,,1,False,,,,1.0,31,24,360,15.6,0.0,0.0
5e422feecffadda5e4ba85a5,Spaghetti bolognese with meatballs (small restaurant-size portion),,,2,False,,,x,1.0,107,39,865,31.2,0.0,0.0
5e422feecffadda5e4ba85aa,"Large Banana-Orange-Peanut Butter Smoothie (1 banana, 1 orange, 1 ½ cups of 1% milk, 2 tbsp of peanut butter)",,,2,False,x,,x,1.0,56,20,460,17.3,0.0,0.0
5e422feecffadda5e4ba85af,"Orange-Honey Smoothie (3/4 cup of 1% milk, 1 orange, 2 tbsp of honey)",,,2,False,x,,x,1.0,51,6,250,2.4,0.0,0.0
5e422feecffadda5e4ba85b4,"Large Banana-Peanut Butter Smoothie (1 ½ cups of 1% milk, 1 banana, 4 tbsp of peanut butter)",,,2,False,x,,x,1.0,54,26,610,27.1,0.0,0.0
5e422feecffadda5e4ba85ee,1 Roast Beef and Swiss Cheese Wrap with Dijon Mustard and Veggies,Whole size wrap,,1,False,,,,1.0,53,41,711,31.6,0.0,0.0
5e422feecffadda5e4ba85b9,"Strawberry-Raspberry-Yogurt-Rolled Oats Smoothie (½ cup of strawberries, 2/3 cup of raspberries, ½ cup of yogurt, 2 tbsp of rolled oats)",,,2,False,x,,x,1.0,33,12,170,0.0,0.0,0.0
5e422feecffadda5e4ba85f3,1/2 of a Chicken Breast and Swiss Cheese Wrap with Dijon Mustard and Veggies,Half-size wrap,,1,False,,,,1.0,26,24,324,13.8,0.0,0.0
5e422feecffadda5e4ba8601,1/2 of a Turkey and Swiss Cheese Sandwich on Wheat Bread with Dijon Mustard and Veggies,"Half-size sandwich, on wheat bread",,1,False,,,,1.0,38,26,377,13.4,0.0,0.0
5e422feecffadda5e4ba85f8,"Roast Beef, Ham and Provolone Cheese Wrap with Dijon Mustard and Veggies",Whole size wrap,,1,False,,,,1.0,59,68,996,44.3,0.0,0.0
5e422feecffadda5e4ba8606,Roast Beef and Provolone Cheese Sandwich on White Bread with Russian Dressing and Veggies ,"Whole-size sandwich, on white bread",,1,False,,,,1.0,82,48,1058,47.0,0.0,0.0
5e422feecffadda5e4ba85fd,1/2 of a Turkey and Cheddar Sandwich on Wheat Bread with Mayo and Veggies,"Half-size sandwich, on wheat bread",,1,False,,,,1.0,34,25,454,20.2,0.0,0.0
5e422feecffadda5e4ba860b,1/2 of a Roast Beef and Cheddar Sandwich on Multigrain Bread with Horseradish Sauce and Veggies,"Half-size sandwich, on multigrain bread",,1,False,,,,1.0,45,27,538,23.9,0.0,0.0
5e422feecffadda5e4ba8610,Tuna and Cheddar Sandwich on Wheat Bread,"Whole-size sandwich, on wheat bread",,1,False,,,,1.0,74,55,876,38.9,0.0,0.0
5e422feecffadda5e4ba8615,"1/2 of a Chicken Breast, Bacon, and Cheddar Sandwich with Veggies and BBQ sauce",Half-size sandwich on a Torta roll.  Veggies are Red Onion and Tomatoes,,1,False,,,,1.0,45,35,529,23.2,0.0,0.0
5e422feecffadda5e4ba85be,"Large Sweet Potato-Carrots Smoothie (1 ½ cups of 1% milk, 2 cups of sweet potatoes, ½ cups of shredded carrots)",,,2,False,x,,x,1.0,138,20,660,3.1,0.0,0.0
5e422feecffadda5e4ba861a,"Chicken Breast Sandwich on Focaccia Bread with Parmesan, Caesar Dressing and Tomatoes","Whole-size sandwich, on Focaccia bread",,1,False,,,,1.0,77,56,1061,47.2,0.0,0.0
5e422feecffadda5e4ba85c3,"Date-Yogurt Smoothie (3/4 cup of 1% milk, 4 pitted dates, ¼ cup of yogurt)",,,2,False,x,,x,1.0,85,11,375,0.0,0.0,0.0
5e422feecffadda5e4ba861f,1/2 of a Swiss and Provolone Sandwich with Pesto and veggies,"Half-size sandwich, on multigrain bread",,1,False,,,,1.0,45,21,457,20.3,0.0,0.0
5e422feecffadda5e4ba85c8,"Large Peanut Butter-Spinach Smoothie (1 ½ cups of 1% milk, 4 tbsp of peanut butter, 2 cups of spinach)",,,2,False,x,,x,1.0,34,24,540,24.0,0.0,0.0
5e422feecffadda5e4ba85cd,"Strawberry-Banana-Peanut Butter Smoothie (3/4 cup of 1% milk, 2 tbsp of peanut butter, ½ cup of strawberries, 1 banana)",,,2,False,x,,x,1.0,45,16,370,14.0,0.0,0.0
5e422feecffadda5e4ba8624,"Turkey and Brie Sandwich with Mayo, Honey Mustard, and Veggies",Whole-size sandwich on a baguette.  Veggies are Red Onions and Lettuce,,1,False,,,,1.0,98,51,1051,46.7,0.0,0.0
5e422feecffadda5e4ba8629,"1/2 of a Turkey, Bacon and Cheddar Sandwich on Rye Bread with Russian Dressing and Tomatoes",Half-size sandwich on rye bread,,1,False,,,,1.0,34,33,541,24.0,0.0,0.0
5e422feecffadda5e4ba862e,"Roast Beef Sandwich on a Baguette with Brie, Mayo and Tomatoes",,,2,False,,,x,1.0,92,46,1103,49.0,0.0,0.0
5e422feecffadda5e4ba8602,"Ham, Turkey and Swiss Cheese Sandwich on Wheat Bread with Dijon Mustard and Veggies","Whole-size sandwich, on wheat bread",,1,False,,,,1.0,81,80,1048,44.9,0.0,0.0
5e422feecffadda5e4ba8607,1/2 of a Roast Beef and Provolone Cheese Sandwich on White Bread with Russian Dressing and Veggies,"Half-size sandwich, on white bread",,1,False,,,,1.0,41,24,529,23.5,0.0,0.0
5e422feecffadda5e4ba85d2,"Large Yogurt-Rolled Oats Smoothie (1 ½ cups of 1% milk, ½ cup of yogurt, 4 tbsp of rolled oats)",,,2,False,x,,x,1.0,40,22,310,6.9,0.0,0.0
5e422feecffadda5e4ba85d7,"Raspberry-Peanut Butter-Honey Smoothie (3/4 cup of 1% milk, 2/3 cup of raspberries, 2 tbsp of peanut butter, 1 tbsp of honey)",,,2,False,x,,x,1.0,44,14,370,15.3,0.0,0.0
5e422feecffadda5e4ba85dc,"Large Almond-Cherry Smoothie (2 cups of almond milk, 2 cups of pitted cherries, 4 tbsp of almond butter)",,,2,False,x,,x,1.0,64,10,558,24.8,0.0,0.0
5e422feecffadda5e4ba860c,Roast Beef and Red Onion Sandwich with Vinaigrette ,"Whole-size sandwich, on rustic bread",,1,False,,,,1.0,65,38,910,40.4,0.0,0.0
5e422feecffadda5e4ba8611,1/2 of a Tuna and Cheddar Sandwich on Wheat Bread with Veggies,"Half-size sandwich, on wheat bread",,1,False,,,,1.0,37,28,445,19.8,0.0,0.0
5e422feecffadda5e4ba8616,"Chicken Breast and Provolone Sandwich on Focaccia Bread with Pesto, Veggies, and Italian Dressing",Whole-size sandwich on Focaccia bread.  Veggies are Tomatoes and Artichoke Hearts,,1,False,,,,1.0,109,60,1091,46.1,0.0,0.0
5e422feecffadda5e4ba861b,"1/2 of a Chicken Breast Sandwich on Focaccia Bread with Parmesan, Caesar Dressing and Tomatoes ","Half-size sandwich, on Focaccia bread",,1,False,,,,1.0,36,28,521,23.2,0.0,0.0
5e422feecffadda5e4ba8633,1/2 of a Turkey Sandwich on Wheat Bread with Hummus and Avocado ,,,2,False,,,x,1.0,35,21,329,11.7,0.0,0.0
5e422feecffadda5e4ba8638,Sausage Rigatoni (regular restaurant-size portion),,,2,False,,,x,1.0,87,36,1100,48.9,0.0,0.0
5e422feecffadda5e4ba863d,Fettuccine Alfredo with Chicken (small restaurant-size portion),Small restaurant-size portion,,1,False,,,,1.0,66,31,770,34.2,0.0,0.0
5e422feecffadda5e4ba8642,1 cup of spaghetti with tomato sauce,1 cup of spaghetti with tomato sauce,,1,False,,,,1.0,47,8,305,9.4,0.0,0.0
5e422feecffadda5e4ba8647,2 cups of spaghetti with garlic olive oil,2 cups of spaghetti with garlic olive oil,,1,False,,,,1.0,84,12,890,39.6,0.0,0.0
5e422feecffadda5e4ba864c,1 cup of angel hair with tomato sauce,1 cup of angel hair with tomato sauce,,1,False,,,,1.0,47,8,305,9.4,0.0,0.0
5e422feecffadda5e4ba8651,2 cups of penne with tomato sauce,2 cups of penne with tomato sauce,,1,False,,,,1.0,94,16,610,18.9,0.0,0.0
5e422feecffadda5e4ba8656,1 cup of penne with garlic olive oil,1 cup of penne with garlic olive oil,,1,False,,,,1.0,42,6,445,19.8,0.0,0.0
5e422feecffadda5e4ba85e1,"Large Banana-Strawberry-Peanut Butter Smoothie (3/4 cup of 1% milk, 2/3 cup of raspberries, 1 of a banana, 2 tbsp of almond butter)",,,2,False,x,,x,1.0,51,16,390,13.6,0.0,0.0
5e422feecffadda5e4ba85e6,"Ham, Turkey and Swiss Wrap with Veggies and Honey Mustard",Whole size wrap,,1,False,,,,1.0,61,73,916,40.7,0.0,0.0
5e422feecffadda5e4ba85eb,1/2 of a Ham and Mozzarella Wrap with Dijon Mustard and Veggies,Half-size wrap,,1,False,,,,1.0,29,22,338,14.9,0.0,0.0
5e422feecffadda5e4ba85f0,"Chicken Breast and Provolone Cheese Wrap with Dijon Mustard, Avocado and Veggies",Whole size wrap,,1,False,,,,1.0,56,46,696,30.9,0.0,0.0
5e422feecffadda5e4ba8620,Hummus Sandwich on Rustic Bread with Veggies,"Whole-size sandwich on Rustic bread.  Veggies are Cucumbers, Sprouts, Tomatoes and Red Onions",,1,False,,,,1.0,77,22,478,9.1,0.0,0.0
5e422feecffadda5e4ba8625,"1/2 of a Turkey and Brie Sandwich with Mayo, Honey Mustard, and Veggies",Half-size sandwich on a baguette.  Veggies are Red Onions and Lettuce,,1,False,,,,1.0,49,26,526,23.4,0.0,0.0
5e422feecffadda5e4ba85f5,1/2 of a Chicken Breast and Swiss Cheese Wrap with Ranch Dressing and Veggies,Half-size wrap,,1,False,,,,1.0,27,24,456,20.3,0.0,0.0
5e422feecffadda5e4ba862a,"Turkey, Hummus and Mayo Sandwich on rustic bread with Veggies",Whole-size sandwich on Rustic bread.  Veggies are Cucumbers and Tomatoes,,1,False,,,,1.0,71,44,829,36.8,0.0,0.0
5e422feecffadda5e4ba85fa,"Turkey and Bacon Wrap with Dijon Mustard, Avocado and Veggies",Whole size wrap,,1,False,,,,1.0,55,41,672,29.9,0.0,0.0
5e422feecffadda5e4ba85ff,1/2 of a Turkey and Cheddar Sandwich on Wheat Bread with Honey Mustard and Veggies,"Half-size sandwich, on wheat bread",,1,False,,,,1.0,35,25,363,13.7,0.0,0.0
5e422feecffadda5e4ba862f,"1/2 of a Roast Beef Sandwich on a Baguette with Brie, Mayo and Tomatoes",,,2,False,,,x,1.0,46,23,551,24.5,0.0,0.0
5e422feecffadda5e4ba8604,"Ham, Turkey and Provolone Cheese Sandwich on Wheat Bread with Fat-Free Mayo and Veggies","Whole-size sandwich, on wheat bread",,1,False,,,,1.0,89,78,1060,43.6,0.0,0.0
5e422feecffadda5e4ba8634,Tomato and Avocado Sandwich with Mayo on Multigrain Bread,"Whole-size sandwich, on multigrain bread",,1,False,,,,1.0,75,16,679,30.2,0.0,0.0
5e422feecffadda5e4ba8609,1/2 of a Roast Beef and Mayo Sandwich on a Baguette with Veggies,"Half-size sandwich, on a baguette",,1,False,,,,1.0,53,21,527,23.4,0.0,0.0
5e422feecffadda5e4ba8639,Sausage Rigatoni (small restaurant-size portion),,,2,False,,,x,1.0,61,25,720,32.0,0.0,0.0
5e422feecffadda5e4ba860e,Tuna Sandwich on White Bread with Veggies,"Whole-size sandwich, on white bread",,1,False,,,,1.0,17,56,720,32.0,0.0,0.0
5e422feecffadda5e4ba863e,Mushroom Ravioli (regular restaurant-size portion),,,2,False,,,x,1.0,53,17,930,41.3,0.0,0.0
5e422feecffadda5e4ba8613,"1/2 of a Chicken Breast, Bacon, and Provolone Sandwich with Avocado and Veggies","Half-size sandwich, on multi-grain bread",,1,False,,,,1.0,45,34,654,29.1,0.0,0.0
5e422feecffadda5e4ba8643,"2 cups of spaghetti with tomato sauce and veggies (peppers, spinach, and mushrooms)","2 cups of spaghetti with tomato sauce and veggies (peppers, spinach, and mushrooms)",,1,False,,,,1.0,99,19,633,17.9,0.0,0.0
5e422feecffadda5e4ba8648,1 cup of spaghetti with garlic olive oil,1 cup of spaghetti with garlic olive oil,,1,False,,,,1.0,42,6,445,19.8,0.0,0.0
5e422feecffadda5e4ba864d,2 cups of angel hair pasta with pesto sauce,,,1,False,,,x,1.0,84,25,750,33.3,0.0,0.0
5e422feecffadda5e4ba8652,1 cup of penne with tomato sauce,1 cup of penne with tomato sauce,,1,False,,,,1.0,47,8,305,9.4,0.0,0.0
5e422feecffadda5e4ba8657,2 cups of penne with roasted garlic cream sauce,2 cups of penne with roasted garlic cream sauce,,1,False,,,,1.0,96,31,750,26.9,0.0,0.0
5e422feecffadda5e4ba865c,1 cup of fettuccine with alfredo sauce,,,1,False,,,x,1.0,77,17,515,15.4,0.0,0.0
5e422feecffadda5e4ba8661,2 cups of rigatoni with alfredo sauce,,,1,False,,,x,1.0,91,31,920,40.9,0.0,0.0
5e422feecffadda5e4ba8666,1 cup of ziti with tomato sauce,1 cup of ziti with tomato sauce,,1,False,,,,1.0,51,10,325,9.0,0.0,0.0
5e422feecffadda5e4ba866b,2 cups of ziti with pesto sauce,2 cups of ziti with pesto sauce,,1,False,,,,1.0,91,29,790,34.4,0.0,0.0
5e422feecffadda5e4ba8670,1 cup of bowtie pasta with tomato sauce,1 cup of bowtie pasta with tomato sauce,,1,False,,,,1.0,40,8,274,9.1,0.0,0.0
5e422fefcffadda5e4ba8675,2 cups of bowtie pasta with lemon butter,2 cups of bowtie pasta with lemon butter,,1,False,,,,1.0,88,18,668,27.1,0.0,0.0
5e422fefcffadda5e4ba867a,1 cup of penne with shrimp and tomato sauce,1 cup of penne with shrimp and tomato sauce,,1,False,,,,1.0,48,12,390,16.7,0.0,0.0
5e422feecffadda5e4ba85f9,"1/2 of a Roast Beef, Ham and Provolone Cheese Wrap with Dijon Mustard and Veggies ",Half-size wrap,,1,False,,,,1.0,30,34,498,22.1,0.0,0.0
5e422feecffadda5e4ba85fe,Turkey and Cheddar Sandwich on Wheat Bread with Honey Mustard and Veggies,"Whole-size sandwich, on wheat bread",,1,False,,,,1.0,69,50,726,27.8,0.0,0.0
5e422feecffadda5e4ba8603,"1/2 of a Ham, Turkey and Swiss Cheese Sandwich on Wheat Bread with Dijon Mustard and Veggies","Half-size sandwich, on wheat bread",,1,False,,,,1.0,40,40,524,22.7,0.0,0.0
5e422feecffadda5e4ba8608,Roast Beef and Mayo Sandwich on a Baguette with Veggies,"Whole-size sandwich, on a baguette",,1,False,,,,1.0,106,42,1054,46.8,0.0,0.0
5e422feecffadda5e4ba860d,1/2 of a Roast Beef and Red Onion Sandwich on Rustic Bread with Vinaigrette,"Half-size sandwich, on rustic bread",,1,False,,,,1.0,32,19,455,20.2,0.0,0.0
5e422feecffadda5e4ba8612,"Chicken Breast, Bacon, and Provolone Sandwich on Multigrain Bread with Avocado and Veggies","Whole-size sandwich, on multi-grain bread",,1,False,,,,1.0,91,67,1229,54.6,0.0,0.0
5e422feecffadda5e4ba8617,"1/2 of a Chicken Breast and Provolone Sandwich on Focaccia Bread with Pesto, Veggies, and Italian Dressing",Half-size sandwich on Focaccia bread.  Veggies are Tomatoes and Artichoke Hearts,,1,False,,,,1.0,52,30,536,23.1,0.0,0.0
5e422feecffadda5e4ba861c,"Caprese Sandwich on Focaccia Bread with Mozzarella, Basil, Tomatoes, Red Peppers and Vinaigrette","Whole-size sandwich, on Focaccia bread",,1,False,,,,1.0,81,22,795,35.3,0.0,0.0
5e422feecffadda5e4ba8621,1/2 of a Hummus Sandwich with Veggies ,"Half-size sandwich on Rustic bread.  Veggies are Cucumbers, Sprouts, Tomatoes and Red Onions",,1,False,,,,1.0,38,11,239,4.8,0.0,0.0
5e422feecffadda5e4ba8626,Turkey and Provolone Sandwich with Veggies and Russian Dressing,"Whole-size sandwich on Ciabatta bread.  Veggies are Red Onions, Jalapenos, and Lettuce",,1,False,,,,1.0,120,49,1067,43.4,0.0,0.0
5e422feecffadda5e4ba862b,"1/2 of a Turkey, Hummus and Mayo Sandwich with Veggies",Half-size sandwich on Rustic bread.  Veggies are Cucumbers and Tomatoes,,1,False,,,,1.0,35,22,414,18.4,0.0,0.0
5e422feecffadda5e4ba8630,Corned Beef Sandwich on Rye Bread with Swiss Cheese ,,,2,False,,,x,1.0,67,56,1009,44.8,0.0,0.0
5e422feecffadda5e4ba8635,1/2 of a Tomato and Avocado Sandwich with Mayo,"Half-size sandwich, on multigrain bread",,1,False,,,,1.0,38,8,339,15.1,0.0,0.0
5e422feecffadda5e4ba863a,Fettuccine Alfredo with Shrimp (restaurant-size portion),,,2,False,,,x,1.0,115,53,1310,58.2,0.0,0.0
5e444c84697ac900148c4137,Default Meal,[],,,,,,,,0,0,0,0.0,,
5e459a3dd51ee6001473fc3c,Default Meal,[],,,,,,,,0,0,0,0.0,,
5e4800e1cba41900142c248a,Default Meal,[],,,,,,,,0,0,0,0.0,,
5e4bfc50ffb6ce0014f22e2b,Default Meal,[],,,,,,,,0,0,0,0.0,,
5e4bfc50ffb6ce0014f22e2e,Default Meal,[],,,,,,,,0,0,0,0.0,,
5e5e3d9eb9082fdf103b3553,"2 cups of penne with tomato sauce, 1 apple",,,1,False,,,,1.0,119,17,705,17.9,0.0,0.0
5e5e3d9eb9082fdf103b35ab,"1 chicken caesar salad (with 4 oz. of grilled chicken and 3 oz. of caesar dressing), 1 orange",,,1,False,,,,1.0,33,46,932,41.4,0.0,0.0
5e5e3d9eb9082fdf103b3640,"6 oz pork tenderloin, 1 sweet potato",,,1,False,,,,1.0,24,46,347,7.4,0.0,0.0
5e5e3d9eb9082fdf103b3657,"1 Turkey and Swiss Cheese Sandwich on wheat bread (with veggies and dijon mustard), 1 cup of chicken noodle soup",,,1,False,,,,1.0,93,65,938,34.0,0.0,0.0
5e5e3d9eb9082fdf103b3660,"1 cup of whole-wheat spaghetti with tomato sauce, 2 cups of frozen mixed veggies",,,1,False,,,,1.0,68,13,338,1.6,0.0,0.0
5e5e3d9eb9082fdf103b368e,"6 oz pork chop, 1 apple",,,1,False,,,,1.0,25,37,411,18.1,0.0,0.0
5e5e3d9eb9082fdf103b365d,"6 oz pork tenderloin, 2 cups of frozen mixed veggies",,,1,False,,,,1.0,20,48,334,6.9,0.0,0.0
5e5e3d9eb9082fdf103b365a,"6 oz pork tenderloin, 2 cups of brown rice",,,1,False,,,,1.0,0,54,676,30.0,0.0,0.0
5e5e3d9eb9082fdf103b3676,"1 Pastrami Sandwich (with swiss cheese and mustard), 1 banana",,,1,False,,,,1.0,53,17,322,4.7,0.0,0.0
5e5e3d9eb9082fdf103b365f,"1 Ham and Provolone Cheese Wrap (with veggie and mustard), 2 cups of frozen mixed veggies",,,1,False,,,,1.0,81,52,810,30.9,0.0,0.0
5e5e3d9eb9082fdf103b3680,"2 4 oz chicken breasts, 2 cups of sweet corn",,,1,False,,,,1.0,34,74,522,10.0,0.0,0.0
5e422feecffadda5e4ba863f,2 cups of spaghetti with pesto sauce,2 cups of spaghetti and pesto sauce,,1,False,,,,1.0,84,25,750,33.3,0.0,0.0
5e422feecffadda5e4ba8644,"1 cup of spaghetti with tomato sauce and veggies (peppers, spinach, and mushrooms)","1 cup of spaghetti with tomato sauce and veggies (peppers, spinach, and mushrooms)",,1,False,,,,1.0,48,9,316,9.8,0.0,0.0
5e422feecffadda5e4ba8649,2 cups of spaghetti with roasted garlic cream sauce,,,1,False,,,x,1.0,96,31,750,26.9,0.0,0.0
5e422feecffadda5e4ba864e,1 cup of angel hair pasta with pesto sauce,,,1,False,,,x,1.0,42,13,375,16.7,0.0,0.0
5e422feecffadda5e4ba8653,2 cups of penne with lemon butter,2 cups of penne with lemon butter,,1,False,,,,1.0,91,18,730,32.4,0.0,0.0
5e422feecffadda5e4ba8658,1 cup of penne with roasted garlic cream sauce,1 cup of penne with roasted garlic cream sauce,,1,False,,,,1.0,48,16,375,13.2,0.0,0.0
5e422feecffadda5e4ba85fb,"1/2 of a Turkey and Bacon Wrap with Dijon Mustard, Avocado and Veggies",Half-size wrap,,1,False,,,,1.0,28,20,336,14.9,0.0,0.0
5e422feecffadda5e4ba8600,Turkey and Swiss Cheese Sandwich on Wheat Bread with Dijon Mustard and Veggies,"Whole-size sandwich, on wheat bread",,1,False,,,,1.0,75,52,753,27.2,0.0,0.0
5e422feecffadda5e4ba8605,"Ham, Turkey and Provolone Cheese Sandwich on Wheat Bread with Fat-Free Mayo and Veggies","Half-size sandwich, on wheat bread",,1,False,,,,1.0,45,39,530,21.6,0.0,0.0
